date_key,year,month,month_name,day_of_week,quarter,season
1362,2008,10,October,Sunday,4,Spring
1363,2008,10,October,Thursday,4,Spring
1364,2008,10,October,Tuesday,4,Spring
1365,2008,10,October,Wednesday,4,Spring
1366,2008,9,September,Friday,3,Spring
1367,2008,9,September,Monday,3,Spring
1368,2008,9,September,Saturday,3,Spring
1369,2008,9,September,Sunday,3,Spring
1370,2008,9,September,Thursday,3,Spring
1371,2008,9,September,Tuesday,3,Spring
1372,2008,9,September,Wednesday,3,Spring
1373,2008,8,August,Friday,3,Winter
1374,2008,8,August,Monday,3,Winter
1375,2008,8,August,Saturday,3,Winter
1376,2008,8,August,Sunday,3,Winter
1377,2008,8,August,Thursday,3,Winter
1378,2008,8,August,Tuesday,3,Winter
1379,2008,8,August,Wednesday,3,Winter
1380,2008,7,July,Friday,3,Winter
1381,2008,7,July,Monday,3,Winter
1382,2008,7,July,Saturday,3,Winter
1383,2008,7,July,Sunday,3,Winter
1384,2008,7,July,Thursday,3,Winter
1385,2008,7,July,Tuesday,3,Winter
1386,2008,7,July,Wednesday,3,Winter
1387,2008,6,June,Friday,2,Winter
1388,2008,6,June,Monday,2,Winter
1389,2008,6,June,Saturday,2,Winter
1390,2008,6,June,Sunday,2,Winter
1391,2008,6,June,Thursday,2,Winter
1392,2008,6,June,Tuesday,2,Winter
1393,2008,6,June,Wednesday,2,Winter
1394,2008,5,May,Friday,2,Autumn
1395,2008,5,May,Monday,2,Autumn
1396,2008,5,May,Saturday,2,Autumn
1397,2008,5,May,Sunday,2,Autumn
1398,2008,5,May,Thursday,2,Autumn
1399,2008,5,May,Tuesday,2,Autumn
1400,2008,5,May,Wednesday,2,Autumn
1401,2008,4,April,Friday,2,Autumn
1402,2008,4,April,Monday,2,Autumn
1403,2008,4,April,Saturday,2,Autumn
1404,2008,4,April,Sunday,2,Autumn
1405,2008,4,April,Thursday,2,Autumn
1406,2008,4,April,Tuesday,2,Autumn
1407,2008,4,April,Wednesday,2,Autumn
1408,2008,3,March,Friday,1,Autumn
1409,2008,3,March,Monday,1,Autumn
1410,2008,3,March,Saturday,1,Autumn
1411,2008,3,March,Sunday,1,Autumn
1412,2008,3,March,Thursday,1,Autumn
1413,2008,3,March,Tuesday,1,Autumn
1414,2008,3,March,Wednesday,1,Autumn
1415,2008,2,February,Friday,1,Summer
1416,2008,2,February,Monday,1,Summer
1417,2008,2,February,Saturday,1,Summer
1418,2008,2,February,Sunday,1,Summer
1419,2008,2,February,Thursday,1,Summer
1420,2008,2,February,Tuesday,1,Summer
1421,2008,2,February,Wednesday,1,Summer
1422,2008,1,January,Friday,1,Summer
1423,2008,1,January,Monday,1,Summer
1424,2008,1,January,Saturday,1,Summer
1425,2008,1,January,Sunday,1,Summer
1426,2008,1,January,Thursday,1,Summer
1427,2008,1,January,Tuesday,1,Summer
1428,2008,1,January,Wednesday,1,Summer
1429,2007,12,December,Friday,4,Summer
1430,2007,12,December,Monday,4,Summer
1431,2007,12,December,Saturday,4,Summer
1432,2007,12,December,Sunday,4,Summer
1433,2007,12,December,Thursday,4,Summer
1434,2007,12,December,Tuesday,4,Summer
1435,2007,12,December,Wednesday,4,Summer
1436,2007,11,November,Friday,4,Spring
1437,2007,11,November,Monday,4,Spring
1438,2007,11,November,Saturday,4,Spring
1439,2007,11,November,Sunday,4,Spring
1440,2007,11,November,Thursday,4,Spring
1441,2007,11,November,Tuesday,4,Spring
1442,2007,11,November,Wednesday,4,Spring
1443,2007,10,October,Friday,4,Spring
1444,2007,10,October,Monday,4,Spring
1445,2007,10,October,Saturday,4,Spring
1446,2007,10,October,Sunday,4,Spring
1447,2007,10,October,Thursday,4,Spring
1448,2007,10,October,Tuesday,4,Spring
1449,2007,10,October,Wednesday,4,Spring
1450,2007,9,September,Friday,3,Spring
1451,2007,9,September,Monday,3,Spring
1452,2007,9,September,Saturday,3,Spring
1453,2007,9,September,Sunday,3,Spring
1454,2007,9,September,Thursday,3,Spring
1455,2007,9,September,Tuesday,3,Spring
1456,2007,9,September,Wednesday,3,Spring
1457,2007,8,August,Friday,3,Winter
1458,2007,8,August,Monday,3,Winter
1459,2007,8,August,Saturday,3,Winter
1460,2007,8,August,Sunday,3,Winter
1461,2007,8,August,Thursday,3,Winter
1462,2007,8,August,Tuesday,3,Winter
1463,2007,8,August,Wednesday,3,Winter
1464,2007,7,July,Friday,3,Winter
1465,2007,7,July,Monday,3,Winter
1466,2007,7,July,Saturday,3,Winter
1467,2007,7,July,Sunday,3,Winter
1468,2007,7,July,Thursday,3,Winter
1469,2007,7,July,Tuesday,3,Winter
1470,2007,7,July,Wednesday,3,Winter
1471,2007,6,June,Friday,2,Winter
1472,2007,6,June,Monday,2,Winter
1473,2007,6,June,Saturday,2,Winter
1474,2007,6,June,Sunday,2,Winter
1475,2007,6,June,Thursday,2,Winter
1476,2007,6,June,Tuesday,2,Winter
1477,2007,6,June,Wednesday,2,Winter
1478,2007,5,May,Friday,2,Autumn
1479,2007,5,May,Monday,2,Autumn
1480,2007,5,May,Saturday,2,Autumn
1481,2007,5,May,Sunday,2,Autumn
1482,2007,5,May,Thursday,2,Autumn
1483,2007,5,May,Tuesday,2,Autumn
1484,2007,5,May,Wednesday,2,Autumn
1485,2007,4,April,Friday,2,Autumn
1486,2007,4,April,Monday,2,Autumn
1487,2007,4,April,Saturday,2,Autumn
1488,2007,4,April,Sunday,2,Autumn
1489,2007,4,April,Thursday,2,Autumn
1490,2007,4,April,Tuesday,2,Autumn
1491,2007,4,April,Wednesday,2,Autumn
1492,2007,3,March,Friday,1,Autumn
1493,2007,3,March,Monday,1,Autumn
1494,2007,3,March,Saturday,1,Autumn
1495,2007,3,March,Sunday,1,Autumn
1496,2007,3,March,Thursday,1,Autumn
1497,2007,3,March,Tuesday,1,Autumn
1498,2007,3,March,Wednesday,1,Autumn
1499,2007,2,February,Friday,1,Summer
1500,2007,2,February,Monday,1,Summer
1501,2007,2,February,Saturday,1,Summer
1502,2007,2,February,Sunday,1,Summer
1503,2007,2,February,Thursday,1,Summer
1504,2007,2,February,Tuesday,1,Summer
1505,2007,2,February,Wednesday,1,Summer
1506,2007,1,January,Friday,1,Summer
1507,2007,1,January,Monday,1,Summer
1508,2007,1,January,Saturday,1,Summer
1509,2007,1,January,Sunday,1,Summer
1510,2007,1,January,Thursday,1,Summer
1511,2007,1,January,Tuesday,1,Summer
1512,2007,1,January,Wednesday,1,Summer
1513,2006,12,December,Friday,4,Summer
1514,2006,12,December,Monday,4,Summer
1515,2006,12,December,Saturday,4,Summer
1516,2006,12,December,Sunday,4,Summer
1517,2006,12,December,Thursday,4,Summer
1518,2006,12,December,Tuesday,4,Summer
1519,2006,12,December,Wednesday,4,Summer
1520,2006,11,November,Friday,4,Spring
1521,2006,11,November,Monday,4,Spring
1522,2006,11,November,Saturday,4,Spring
1523,2006,11,November,Sunday,4,Spring
1524,2006,11,November,Thursday,4,Spring
1525,2006,11,November,Tuesday,4,Spring
1526,2006,11,November,Wednesday,4,Spring
1527,2006,10,October,Friday,4,Spring
1528,2006,10,October,Monday,4,Spring
1529,2006,10,October,Saturday,4,Spring
1530,2006,10,October,Sunday,4,Spring
1531,2006,10,October,Thursday,4,Spring
1532,2006,10,October,Tuesday,4,Spring
1533,2006,10,October,Wednesday,4,Spring
1534,2006,9,September,Friday,3,Spring
1535,2006,9,September,Monday,3,Spring
1536,2006,9,September,Saturday,3,Spring
1537,2006,9,September,Sunday,3,Spring
1538,2006,9,September,Thursday,3,Spring
1539,2006,9,September,Tuesday,3,Spring
1540,2006,9,September,Wednesday,3,Spring
1541,2006,8,August,Friday,3,Winter
1542,2006,8,August,Monday,3,Winter
1543,2006,8,August,Saturday,3,Winter
1544,2006,8,August,Sunday,3,Winter
1545,2006,8,August,Thursday,3,Winter
1546,2006,8,August,Tuesday,3,Winter
1547,2006,8,August,Wednesday,3,Winter
1548,2006,7,July,Friday,3,Winter
1549,2006,7,July,Monday,3,Winter
1550,2006,7,July,Saturday,3,Winter
1551,2006,7,July,Sunday,3,Winter
1552,2006,7,July,Thursday,3,Winter
1553,2006,7,July,Tuesday,3,Winter
1554,2006,7,July,Wednesday,3,Winter
1555,2006,6,June,Friday,2,Winter
1556,2006,6,June,Monday,2,Winter
1557,2006,6,June,Saturday,2,Winter
1558,2006,6,June,Sunday,2,Winter
1559,2006,6,June,Thursday,2,Winter
1560,2006,6,June,Tuesday,2,Winter
1561,2006,6,June,Wednesday,2,Winter
1562,2006,5,May,Friday,2,Autumn
1563,2006,5,May,Monday,2,Autumn
1564,2006,5,May,Saturday,2,Autumn
1565,2006,5,May,Sunday,2,Autumn
1566,2006,5,May,Thursday,2,Autumn
1567,2006,5,May,Tuesday,2,Autumn
1568,2006,5,May,Wednesday,2,Autumn
1569,2006,4,April,Friday,2,Autumn
1570,2006,4,April,Monday,2,Autumn
1571,2006,4,April,Saturday,2,Autumn
1572,2006,4,April,Sunday,2,Autumn
1573,2006,4,April,Thursday,2,Autumn
1574,2006,4,April,Tuesday,2,Autumn
1575,2006,4,April,Wednesday,2,Autumn
1576,2006,3,March,Friday,1,Autumn
1577,2006,3,March,Monday,1,Autumn
1578,2006,3,March,Saturday,1,Autumn
1579,2006,3,March,Sunday,1,Autumn
1580,2006,3,March,Thursday,1,Autumn
1581,2006,3,March,Tuesday,1,Autumn
1582,2006,3,March,Wednesday,1,Autumn
1583,2006,2,February,Friday,1,Summer
1584,2006,2,February,Monday,1,Summer
1585,2006,2,February,Saturday,1,Summer
1586,2006,2,February,Sunday,1,Summer
1587,2006,2,February,Thursday,1,Summer
1588,2006,2,February,Tuesday,1,Summer
1589,2006,2,February,Wednesday,1,Summer
1590,2006,1,January,Friday,1,Summer
1591,2006,1,January,Monday,1,Summer
1592,2006,1,January,Saturday,1,Summer
1593,2006,1,January,Sunday,1,Summer
1594,2006,1,January,Thursday,1,Summer
1595,2006,1,January,Tuesday,1,Summer
1596,2006,1,January,Wednesday,1,Summer
1597,2005,12,December,Friday,4,Summer
1598,2005,12,December,Monday,4,Summer
1599,2005,12,December,Saturday,4,Summer
1600,2005,12,December,Sunday,4,Summer
1601,2005,12,December,Thursday,4,Summer
1602,2005,12,December,Tuesday,4,Summer
1603,2005,12,December,Wednesday,4,Summer
1604,2005,11,November,Friday,4,Spring
1605,2005,11,November,Monday,4,Spring
1606,2005,11,November,Saturday,4,Spring
1607,2005,11,November,Sunday,4,Spring
1608,2005,11,November,Thursday,4,Spring
1609,2005,11,November,Tuesday,4,Spring
1610,2005,11,November,Wednesday,4,Spring
1611,2005,10,October,Friday,4,Spring
1612,2005,10,October,Monday,4,Spring
1613,2005,10,October,Saturday,4,Spring
1614,2005,10,October,Sunday,4,Spring
1615,2005,10,October,Thursday,4,Spring
1616,2005,10,October,Tuesday,4,Spring
1617,2005,10,October,Wednesday,4,Spring
1618,2005,9,September,Friday,3,Spring
1619,2005,9,September,Monday,3,Spring
1620,2005,9,September,Saturday,3,Spring
1621,2005,9,September,Sunday,3,Spring
1622,2005,9,September,Thursday,3,Spring
1623,2005,9,September,Tuesday,3,Spring
1624,2005,9,September,Wednesday,3,Spring
1625,2005,8,August,Friday,3,Winter
1626,2005,8,August,Monday,3,Winter
1627,2005,8,August,Saturday,3,Winter
1628,2005,8,August,Sunday,3,Winter
1629,2005,8,August,Thursday,3,Winter
1630,2005,8,August,Tuesday,3,Winter
1631,2005,8,August,Wednesday,3,Winter
1632,2005,7,July,Friday,3,Winter
1633,2005,7,July,Monday,3,Winter
1634,2005,7,July,Saturday,3,Winter
1635,2005,7,July,Sunday,3,Winter
1636,2005,7,July,Thursday,3,Winter
1637,2005,7,July,Tuesday,3,Winter
1638,2005,7,July,Wednesday,3,Winter
1639,2005,6,June,Friday,2,Winter
1640,2005,6,June,Monday,2,Winter
1641,2005,6,June,Saturday,2,Winter
1642,2005,6,June,Sunday,2,Winter
1643,2005,6,June,Thursday,2,Winter
1644,2005,6,June,Tuesday,2,Winter
1645,2005,6,June,Wednesday,2,Winter
1646,2005,5,May,Friday,2,Autumn
1647,2005,5,May,Monday,2,Autumn
1648,2005,5,May,Saturday,2,Autumn
1649,2005,5,May,Sunday,2,Autumn
1650,2005,5,May,Thursday,2,Autumn
1651,2005,5,May,Tuesday,2,Autumn
1652,2005,5,May,Wednesday,2,Autumn
1653,2005,4,April,Friday,2,Autumn
1654,2005,4,April,Monday,2,Autumn
1655,2005,4,April,Saturday,2,Autumn
1656,2005,4,April,Sunday,2,Autumn
1657,2005,4,April,Thursday,2,Autumn
1658,2005,4,April,Tuesday,2,Autumn
1659,2005,4,April,Wednesday,2,Autumn
1660,2005,3,March,Friday,1,Autumn
1661,2005,3,March,Monday,1,Autumn
1662,2005,3,March,Saturday,1,Autumn
1663,2005,3,March,Sunday,1,Autumn
1664,2005,3,March,Thursday,1,Autumn
1665,2005,3,March,Tuesday,1,Autumn
1666,2005,3,March,Wednesday,1,Autumn
1667,2005,2,February,Friday,1,Summer
1668,2005,2,February,Monday,1,Summer
1669,2005,2,February,Saturday,1,Summer
1670,2005,2,February,Sunday,1,Summer
1671,2005,2,February,Thursday,1,Summer
1672,2005,2,February,Tuesday,1,Summer
1673,2005,2,February,Wednesday,1,Summer
1674,2005,1,January,Friday,1,Summer
1675,2005,1,January,Monday,1,Summer
1676,2005,1,January,Saturday,1,Summer
1677,2005,1,January,Sunday,1,Summer
1678,2005,1,January,Thursday,1,Summer
1679,2005,1,January,Tuesday,1,Summer
1680,2005,1,January,Wednesday,1,Summer
1681,2004,12,December,Friday,4,Summer
1682,2004,12,December,Monday,4,Summer
1683,2004,12,December,Saturday,4,Summer
1684,2004,12,December,Sunday,4,Summer
1685,2004,12,December,Thursday,4,Summer
1686,2004,12,December,Tuesday,4,Summer
1687,2004,12,December,Wednesday,4,Summer
1688,2004,11,November,Friday,4,Spring
1689,2004,11,November,Monday,4,Spring
1690,2004,11,November,Saturday,4,Spring
1691,2004,11,November,Sunday,4,Spring
1692,2004,11,November,Thursday,4,Spring
1693,2004,11,November,Tuesday,4,Spring
1694,2004,11,November,Wednesday,4,Spring
1695,2004,10,October,Friday,4,Spring
1696,2004,10,October,Monday,4,Spring
1697,2004,10,October,Saturday,4,Spring
1698,2004,10,October,Sunday,4,Spring
1699,2004,10,October,Thursday,4,Spring
1700,2004,10,October,Tuesday,4,Spring
1701,2004,10,October,Wednesday,4,Spring
1702,2004,9,September,Friday,3,Spring
1703,2004,9,September,Monday,3,Spring
1704,2004,9,September,Saturday,3,Spring
1705,2004,9,September,Sunday,3,Spring
1706,2004,9,September,Thursday,3,Spring
1707,2004,9,September,Tuesday,3,Spring
1708,2004,9,September,Wednesday,3,Spring
1709,2004,8,August,Friday,3,Winter
1710,2004,8,August,Monday,3,Winter
1711,2004,8,August,Saturday,3,Winter
1712,2004,8,August,Sunday,3,Winter
1713,2004,8,August,Thursday,3,Winter
1714,2004,8,August,Tuesday,3,Winter
1715,2004,8,August,Wednesday,3,Winter
1716,2004,7,July,Friday,3,Winter
1717,2004,7,July,Monday,3,Winter
1718,2004,7,July,Saturday,3,Winter
1719,2004,7,July,Sunday,3,Winter
1720,2004,7,July,Thursday,3,Winter
1721,2004,7,July,Tuesday,3,Winter
1722,2004,7,July,Wednesday,3,Winter
1723,2004,6,June,Friday,2,Winter
1724,2004,6,June,Monday,2,Winter
1725,2004,6,June,Saturday,2,Winter
1726,2004,6,June,Sunday,2,Winter
1727,2004,6,June,Thursday,2,Winter
1728,2004,6,June,Tuesday,2,Winter
1729,2004,6,June,Wednesday,2,Winter
1730,2004,5,May,Friday,2,Autumn
1731,2004,5,May,Monday,2,Autumn
1732,2004,5,May,Saturday,2,Autumn
1733,2004,5,May,Sunday,2,Autumn
1734,2004,5,May,Thursday,2,Autumn
1735,2004,5,May,Tuesday,2,Autumn
1736,2004,5,May,Wednesday,2,Autumn
1737,2004,4,April,Friday,2,Autumn
1738,2004,4,April,Monday,2,Autumn
1739,2004,4,April,Saturday,2,Autumn
1740,2004,4,April,Sunday,2,Autumn
1741,2004,4,April,Thursday,2,Autumn
1742,2004,4,April,Tuesday,2,Autumn
1743,2004,4,April,Wednesday,2,Autumn
1744,2004,3,March,Friday,1,Autumn
1745,2004,3,March,Monday,1,Autumn
1746,2004,3,March,Saturday,1,Autumn
1747,2004,3,March,Sunday,1,Autumn
1748,2004,3,March,Thursday,1,Autumn
1749,2004,3,March,Tuesday,1,Autumn
1750,2004,3,March,Wednesday,1,Autumn
1751,2004,2,February,Friday,1,Summer
1752,2004,2,February,Monday,1,Summer
1753,2004,2,February,Saturday,1,Summer
1754,2004,2,February,Sunday,1,Summer
1755,2004,2,February,Thursday,1,Summer
1756,2004,2,February,Tuesday,1,Summer
1757,2004,2,February,Wednesday,1,Summer
1758,2004,1,January,Friday,1,Summer
1759,2004,1,January,Monday,1,Summer
1760,2004,1,January,Saturday,1,Summer
1761,2004,1,January,Sunday,1,Summer
1762,2004,1,January,Thursday,1,Summer
1763,2004,1,January,Tuesday,1,Summer
1764,2004,1,January,Wednesday,1,Summer
1765,2003,12,December,Friday,4,Summer
1766,2003,12,December,Monday,4,Summer
1767,2003,12,December,Saturday,4,Summer
1768,2003,12,December,Sunday,4,Summer
1769,2003,12,December,Thursday,4,Summer
1770,2003,12,December,Tuesday,4,Summer
1771,2003,12,December,Wednesday,4,Summer
1772,2003,11,November,Friday,4,Spring
1773,2003,11,November,Monday,4,Spring
1774,2003,11,November,Saturday,4,Spring
1775,2003,11,November,Sunday,4,Spring
1776,2003,11,November,Thursday,4,Spring
1777,2003,11,November,Tuesday,4,Spring
1778,2003,11,November,Wednesday,4,Spring
1779,2003,10,October,Friday,4,Spring
1780,2003,10,October,Monday,4,Spring
1781,2003,10,October,Saturday,4,Spring
1782,2003,10,October,Sunday,4,Spring
1783,2003,10,October,Thursday,4,Spring
1784,2003,10,October,Tuesday,4,Spring
1785,2003,10,October,Wednesday,4,Spring
1786,2003,9,September,Friday,3,Spring
1787,2003,9,September,Monday,3,Spring
1788,2003,9,September,Saturday,3,Spring
1789,2003,9,September,Sunday,3,Spring
1790,2003,9,September,Thursday,3,Spring
1791,2003,9,September,Tuesday,3,Spring
1792,2003,9,September,Wednesday,3,Spring
1793,2003,8,August,Friday,3,Winter
1794,2003,8,August,Monday,3,Winter
1795,2003,8,August,Saturday,3,Winter
1796,2003,8,August,Sunday,3,Winter
1797,2003,8,August,Thursday,3,Winter
1798,2003,8,August,Tuesday,3,Winter
1799,2003,8,August,Wednesday,3,Winter
1800,2003,7,July,Friday,3,Winter
1801,2003,7,July,Monday,3,Winter
1802,2003,7,July,Saturday,3,Winter
1803,2003,7,July,Sunday,3,Winter
1804,2003,7,July,Thursday,3,Winter
1805,2003,7,July,Tuesday,3,Winter
1806,2003,7,July,Wednesday,3,Winter
1807,2003,6,June,Friday,2,Winter
1808,2003,6,June,Monday,2,Winter
1809,2003,6,June,Saturday,2,Winter
1810,2003,6,June,Sunday,2,Winter
1811,2003,6,June,Thursday,2,Winter
1812,2003,6,June,Tuesday,2,Winter
1813,2003,6,June,Wednesday,2,Winter
1814,2003,5,May,Friday,2,Autumn
1815,2003,5,May,Monday,2,Autumn
1816,2003,5,May,Saturday,2,Autumn
1817,2003,5,May,Sunday,2,Autumn
1818,2003,5,May,Thursday,2,Autumn
1819,2003,5,May,Tuesday,2,Autumn
1820,2003,5,May,Wednesday,2,Autumn
1821,2003,4,April,Friday,2,Autumn
1822,2003,4,April,Monday,2,Autumn
1823,2003,4,April,Saturday,2,Autumn
1824,2003,4,April,Sunday,2,Autumn
1825,2003,4,April,Thursday,2,Autumn
1826,2003,4,April,Tuesday,2,Autumn
1827,2003,4,April,Wednesday,2,Autumn
1828,2003,3,March,Friday,1,Autumn
1829,2003,3,March,Monday,1,Autumn
1830,2003,3,March,Saturday,1,Autumn
1831,2003,3,March,Sunday,1,Autumn
1832,2003,3,March,Thursday,1,Autumn
1833,2003,3,March,Tuesday,1,Autumn
1834,2003,3,March,Wednesday,1,Autumn
1835,2003,2,February,Friday,1,Summer
1836,2003,2,February,Monday,1,Summer
1837,2003,2,February,Saturday,1,Summer
1838,2003,2,February,Sunday,1,Summer
1839,2003,2,February,Thursday,1,Summer
1840,2003,2,February,Tuesday,1,Summer
1841,2003,2,February,Wednesday,1,Summer
1842,2003,1,January,Friday,1,Summer
1843,2003,1,January,Monday,1,Summer
1844,2003,1,January,Saturday,1,Summer
1845,2003,1,January,Sunday,1,Summer
1846,2003,1,January,Thursday,1,Summer
1847,2003,1,January,Tuesday,1,Summer
1848,2003,1,January,Wednesday,1,Summer
1849,2002,12,December,Friday,4,Summer
1850,2002,12,December,Monday,4,Summer
1851,2002,12,December,Saturday,4,Summer
1852,2002,12,December,Sunday,4,Summer
1853,2002,12,December,Thursday,4,Summer
1854,2002,12,December,Tuesday,4,Summer
1855,2002,12,December,Wednesday,4,Summer
1856,2002,11,November,Friday,4,Spring
1857,2002,11,November,Monday,4,Spring
1858,2002,11,November,Saturday,4,Spring
1859,2002,11,November,Sunday,4,Spring
1860,2002,11,November,Thursday,4,Spring
1861,2002,11,November,Tuesday,4,Spring
1862,2002,11,November,Wednesday,4,Spring
1863,2002,10,October,Friday,4,Spring
1864,2002,10,October,Monday,4,Spring
1865,2002,10,October,Saturday,4,Spring
1866,2002,10,October,Sunday,4,Spring
1867,2002,10,October,Thursday,4,Spring
1868,2002,10,October,Tuesday,4,Spring
1869,2002,10,October,Wednesday,4,Spring
1870,2002,9,September,Friday,3,Spring
1871,2002,9,September,Monday,3,Spring
1872,2002,9,September,Saturday,3,Spring
1873,2002,9,September,Sunday,3,Spring
1874,2002,9,September,Thursday,3,Spring
1875,2002,9,September,Tuesday,3,Spring
1876,2002,9,September,Wednesday,3,Spring
1877,2002,8,August,Friday,3,Winter
1878,2002,8,August,Monday,3,Winter
1879,2002,8,August,Saturday,3,Winter
1880,2002,8,August,Sunday,3,Winter
1881,2002,8,August,Thursday,3,Winter
1882,2002,8,August,Tuesday,3,Winter
1883,2002,8,August,Wednesday,3,Winter
1884,2002,7,July,Friday,3,Winter
1885,2002,7,July,Monday,3,Winter
1886,2002,7,July,Saturday,3,Winter
1887,2002,7,July,Sunday,3,Winter
1888,2002,7,July,Thursday,3,Winter
1889,2002,7,July,Tuesday,3,Winter
1890,2002,7,July,Wednesday,3,Winter
1891,2002,6,June,Friday,2,Winter
1892,2002,6,June,Monday,2,Winter
1893,2002,6,June,Saturday,2,Winter
1894,2002,6,June,Sunday,2,Winter
1895,2002,6,June,Thursday,2,Winter
1896,2002,6,June,Tuesday,2,Winter
1897,2002,6,June,Wednesday,2,Winter
1898,2002,5,May,Friday,2,Autumn
1899,2002,5,May,Monday,2,Autumn
1900,2002,5,May,Saturday,2,Autumn
1901,2002,5,May,Sunday,2,Autumn
1902,2002,5,May,Thursday,2,Autumn
1903,2002,5,May,Tuesday,2,Autumn
1904,2002,5,May,Wednesday,2,Autumn
1905,2002,4,April,Friday,2,Autumn
1906,2002,4,April,Monday,2,Autumn
1907,2002,4,April,Saturday,2,Autumn
1908,2002,4,April,Sunday,2,Autumn
1909,2002,4,April,Thursday,2,Autumn
1910,2002,4,April,Tuesday,2,Autumn
1911,2002,4,April,Wednesday,2,Autumn
1912,2002,3,March,Friday,1,Autumn
1913,2002,3,March,Monday,1,Autumn
1914,2002,3,March,Saturday,1,Autumn
1915,2002,3,March,Sunday,1,Autumn
1916,2002,3,March,Thursday,1,Autumn
1917,2002,3,March,Tuesday,1,Autumn
1918,2002,3,March,Wednesday,1,Autumn
1919,2002,2,February,Friday,1,Summer
1920,2002,2,February,Monday,1,Summer
1921,2002,2,February,Saturday,1,Summer
1922,2002,2,February,Sunday,1,Summer
1923,2002,2,February,Thursday,1,Summer
1924,2002,2,February,Tuesday,1,Summer
1925,2002,2,February,Wednesday,1,Summer
1926,2002,1,January,Friday,1,Summer
1927,2002,1,January,Monday,1,Summer
1928,2002,1,January,Saturday,1,Summer
1929,2002,1,January,Sunday,1,Summer
1930,2002,1,January,Thursday,1,Summer
1931,2002,1,January,Tuesday,1,Summer
1932,2002,1,January,Wednesday,1,Summer
1933,2001,12,December,Friday,4,Summer
1934,2001,12,December,Monday,4,Summer
1935,2001,12,December,Saturday,4,Summer
1936,2001,12,December,Sunday,4,Summer
1937,2001,12,December,Thursday,4,Summer
1938,2001,12,December,Tuesday,4,Summer
1939,2001,12,December,Wednesday,4,Summer
1940,2001,11,November,Friday,4,Spring
1941,2001,11,November,Monday,4,Spring
1942,2001,11,November,Saturday,4,Spring
1943,2001,11,November,Sunday,4,Spring
1944,2001,11,November,Thursday,4,Spring
1945,2001,11,November,Tuesday,4,Spring
1946,2001,11,November,Wednesday,4,Spring
1947,2001,10,October,Friday,4,Spring
1948,2001,10,October,Monday,4,Spring
1949,2001,10,October,Saturday,4,Spring
1950,2001,10,October,Sunday,4,Spring
1951,2001,10,October,Thursday,4,Spring
1952,2001,10,October,Tuesday,4,Spring
1953,2001,10,October,Wednesday,4,Spring
1954,2001,9,September,Friday,3,Spring
1955,2001,9,September,Monday,3,Spring
1956,2001,9,September,Saturday,3,Spring
1957,2001,9,September,Sunday,3,Spring
1958,2001,9,September,Thursday,3,Spring
1959,2001,9,September,Tuesday,3,Spring
1960,2001,9,September,Wednesday,3,Spring
1961,2001,8,August,Friday,3,Winter
1962,2001,8,August,Monday,3,Winter
1963,2001,8,August,Saturday,3,Winter
1964,2001,8,August,Sunday,3,Winter
1965,2001,8,August,Thursday,3,Winter
1966,2001,8,August,Tuesday,3,Winter
1967,2001,8,August,Wednesday,3,Winter
1968,2001,7,July,Friday,3,Winter
1969,2001,7,July,Monday,3,Winter
1970,2001,7,July,Saturday,3,Winter
1971,2001,7,July,Sunday,3,Winter
1972,2001,7,July,Thursday,3,Winter
1973,2001,7,July,Tuesday,3,Winter
1974,2001,7,July,Wednesday,3,Winter
1975,2001,6,June,Friday,2,Winter
1976,2001,6,June,Monday,2,Winter
1977,2001,6,June,Saturday,2,Winter
1978,2001,6,June,Sunday,2,Winter
1979,2001,6,June,Thursday,2,Winter
1980,2001,6,June,Tuesday,2,Winter
1981,2001,6,June,Wednesday,2,Winter
1982,2001,5,May,Friday,2,Autumn
1983,2001,5,May,Monday,2,Autumn
1984,2001,5,May,Saturday,2,Autumn
1985,2001,5,May,Sunday,2,Autumn
1986,2001,5,May,Thursday,2,Autumn
1987,2001,5,May,Tuesday,2,Autumn
1988,2001,5,May,Wednesday,2,Autumn
1989,2001,4,April,Friday,2,Autumn
1990,2001,4,April,Monday,2,Autumn
1991,2001,4,April,Saturday,2,Autumn
1992,2001,4,April,Sunday,2,Autumn
1993,2001,4,April,Thursday,2,Autumn
1994,2001,4,April,Tuesday,2,Autumn
1995,2001,4,April,Wednesday,2,Autumn
1996,2001,3,March,Friday,1,Autumn
1997,2001,3,March,Monday,1,Autumn
1998,2001,3,March,Saturday,1,Autumn
1999,2001,3,March,Sunday,1,Autumn
2000,2001,3,March,Thursday,1,Autumn
2001,2001,3,March,Tuesday,1,Autumn
2002,2001,3,March,Wednesday,1,Autumn
2003,2001,2,February,Friday,1,Summer
2004,2001,2,February,Monday,1,Summer
2005,2001,2,February,Saturday,1,Summer
2006,2001,2,February,Sunday,1,Summer
2007,2001,2,February,Thursday,1,Summer
2008,2001,2,February,Tuesday,1,Summer
2009,2001,2,February,Wednesday,1,Summer
2010,2001,1,January,Friday,1,Summer
2011,2001,1,January,Monday,1,Summer
2012,2001,1,January,Saturday,1,Summer
2013,2001,1,January,Sunday,1,Summer
2014,2001,1,January,Thursday,1,Summer
2015,2001,1,January,Tuesday,1,Summer
2016,2001,1,January,Wednesday,1,Summer
2017,2000,12,December,Friday,4,Summer
2018,2000,12,December,Monday,4,Summer
